Date,Open,High,Low,Close,Adj Close,Volume
2017-08-04,943.950012,947.539978,939.799988,945.789978,945.789978,1254600
2017-08-07,947.52002,948.960022,943.5,945.75,945.75,1445800
2017-08-08,944.289978,952.48999,942.47998,944.190002,944.190002,1505100
2017-08-09,938.450012,943.76001,933.919983,940.080017,940.080017,1400900
2017-08-10,935,936.299988,921.780029,923.590027,923.590027,2707400
2017-08-11,923.710022,933.359985,921.219971,930.090027,930.090027,1616700
2017-08-14,939.070007,941.039978,934.48999,938.929993,938.929993,1150600
2017-08-15,941.030029,943.070007,936.640015,938.080017,938.080017,1106500
2017-08-16,941.25,949.900024,940.039978,944.27002,944.27002,1345300
2017-08-17,942.950012,943.809998,927.640015,927.659973,927.659973,1695700
2017-08-18,926.97998,931.02002,923.450012,926.179993,926.179993,1337400
2017-08-21,925.77002,928.25,918.599976,920.869995,920.869995,1301200
2017-08-22,926.960022,941.960022,926.169983,940.400024,940.400024,1775100
2017-08-23,937,945.429993,935.23999,942.580017,942.580017,1134500
2017-08-24,943.710022,946.309998,930.73999,936.890015,936.890015,1294600
2017-08-25,939.210022,940.72998,930.099976,930.5,930.5,1187300
2017-08-28,931.880005,934.849976,926.109985,928.130005,928.130005,1049400
2017-08-29,919.950012,938.190002,919.309998,935.75,935.75,1158600
2017-08-30,935.669983,945.859985,934.049988,943.630005,943.630005,1120300
2017-08-31,946.299988,957.200012,946.25,955.23999,955.23999,1693300
2017-09-01,957.469971,958.330017,950.280029,951.98999,951.98999,1042900
2017-09-05,946.859985,951.390015,935.599976,941.47998,941.47998,1457400
2017-09-06,943.869995,944.5,932.679993,942.02002,942.02002,1391500
2017-09-07,944.25,950.5,937.530029,949.890015,949.890015,1116600
2017-09-08,949.700012,950.700012,940.01001,941.409973,941.409973,999900
2017-09-11,947.200012,952.679993,941,943.289978,943.289978,1337400
2017-09-12,946.919983,948.090027,937.5,946.650024,946.650024,1284800
2017-09-13,945.5,952.849976,944.73999,950.440002,950.440002,1095400
2017-09-14,946,948.030029,938.359985,940.130005,940.130005,1427400
2017-09-15,940.090027,941.75,931.25,935.289978,935.289978,1994300
2017-09-18,935.01001,936.859985,925.400024,929.75,929.75,1473700
2017-09-19,933.409973,937.940002,926.659973,936.859985,936.859985,1242700
2017-09-20,937.72998,950,937.5,947.539978,947.539978,2004000
2017-09-21,948.130005,952.799988,939.380005,947.549988,947.549988,1370700
2017-09-22,942.77002,950,940.840027,943.26001,943.26001,1074800
2017-09-25,939.450012,939.75,924.51001,934.280029,934.280029,1873400
2017-09-26,936.690002,944.080017,935.119995,937.429993,937.429993,1672700
2017-09-27,942.73999,965.429993,941.950012,959.900024,959.900024,2334600
2017-09-28,956.25,966.179993,955.549988,964.809998,964.809998,1400900
2017-09-29,966,975.809998,966,973.719971,973.719971,2031100
2017-10-02,975.650024,977.73999,961.950012,967.469971,967.469971,1539100
2017-10-03,967.559998,972.440002,962.710022,972.080017,972.080017,1083300
2017-10-04,971.76001,974.400024,965.609985,966.780029,966.780029,1057800
2017-10-05,972.789978,986.51001,970.27002,985.190002,985.190002,1780900
2017-10-06,980,994.26001,978.51001,993.640015,993.640015,1553000
2017-10-09,995,1000.460022,991.5,992.309998,992.309998,1295500
2017-10-10,995.299988,997.469971,981.109985,987.799988,987.799988,1163400
2017-10-11,989.039978,1007.570007,987.940002,1005.650024,1005.650024,1815000
2017-10-12,1003.840027,1011.539978,1001.099976,1005.650024,1005.650024,1530700
2017-10-13,1009.109985,1014.76001,1007.059998,1007.869995,1007.869995,1327600
2017-10-16,1009.630005,1012,1001.52002,1009.349976,1009.349976,1071000
2017-10-17,1007.440002,1014.559998,1006.049988,1011,1011,1013000
2017-10-18,1011.049988,1016.309998,1005.320007,1012.73999,1012.73999,1279800
2017-10-19,1004.75,1007.320007,997.299988,1001.840027,1001.840027,1714200
2017-10-20,1007.049988,1008.650024,1002.27002,1005.070007,1005.070007,1606000
2017-10-23,1005.179993,1005.789978,983.099976,985.539978,985.539978,1639300
2017-10-24,986.5,989.26001,977.080017,988.48999,988.48999,1445100
2017-10-25,986.27002,994.429993,977.719971,991.460022,991.460022,1528700
2017-10-26,998.469971,1006.51001,990.469971,991.419983,991.419983,2369800
2017-10-27,1030.98999,1063.619995,1026.849976,1033.670044,1033.670044,5184100
2017-10-30,1029.160034,1039.829956,1022.330017,1033.130005,1033.130005,2340200
2017-10-31,1033,1041,1026.300049,1033.040039,1033.040039,1516300
2017-11-01,1036.319946,1047.859985,1034,1042.599976,1042.599976,2163100
2017-11-02,1039.98999,1045.52002,1028.660034,1042.969971,1042.969971,1334700
2017-11-03,1042.75,1050.660034,1037.650024,1049.98999,1049.98999,1388500
2017-11-06,1049.099976,1052.589966,1042,1042.680054,1042.680054,914700
2017-11-07,1049.650024,1053.410034,1043,1052.390015,1052.390015,1305200
2017-11-08,1050.050049,1062.689941,1047.050049,1058.290039,1058.290039,1213800
2017-11-09,1048,1050.880005,1035.849976,1047.719971,1047.719971,1794600
2017-11-10,1043.869995,1046.630005,1041.219971,1044.150024,1044.150024,972100
2017-11-13,1040.800049,1048.73999,1039.26001,1041.199951,1041.199951,940700
2017-11-14,1037.719971,1042.300049,1029.329956,1041.640015,1041.640015,1050600
2017-11-15,1035,1039.630005,1030.76001,1036.410034,1036.410034,905300
2017-11-16,1038.75,1051.76001,1038,1048.469971,1048.469971,1188400
2017-11-17,1049.800049,1051,1033.72998,1035.890015,1035.890015,1335600
2017-11-20,1036,1038.699951,1032.680054,1034.660034,1034.660034,876300
2017-11-21,1040.040039,1050.390015,1039.140015,1050.300049,1050.300049,1110300
2017-11-22,1051.160034,1055.430054,1047.25,1051.920044,1051.920044,726900
2017-11-24,1054.390015,1060.069946,1051.920044,1056.52002,1056.52002,824600
2017-11-27,1058.569946,1073.040039,1054.77002,1072.01001,1072.01001,1771500
2017-11-28,1073.98999,1080,1054.540039,1063.290039,1063.290039,1821200
2017-11-29,1056.180054,1058.77002,1029.650024,1037.380005,1037.380005,2793300
2017-11-30,1039.939941,1044.140015,1030.069946,1036.170044,1036.170044,2254600
2017-12-01,1030.410034,1037.23999,1016.900024,1025.069946,1025.069946,1888100
2017-12-04,1027.800049,1031.339966,1009.219971,1011.869995,1011.869995,1938900
2017-12-05,1010.98999,1036.680054,1002.320007,1019.599976,1019.599976,1949900
2017-12-06,1016.52002,1039.579956,1015.309998,1032.719971,1032.719971,1435500
2017-12-07,1036.069946,1048.920044,1035.359985,1044.569946,1044.569946,1543300
2017-12-08,1051.810059,1056.420044,1045.859985,1049.380005,1049.380005,1558500
2017-12-11,1051.109985,1056,1044.119995,1051.969971,1051.969971,1162700
2017-12-12,1050,1062.5,1044.869995,1048.77002,1048.77002,1694100
2017-12-13,1052.079956,1055.47998,1046.579956,1051.390015,1051.390015,1384000
2017-12-14,1055.48999,1067.079956,1053.599976,1057.469971,1057.469971,1548100
2017-12-15,1063.780029,1075.25,1060.089966,1072,1072,3188000
2017-12-18,1076.449951,1086.48999,1070.369995,1085.089966,1085.089966,1514600
2017-12-19,1083.02002,1084.969971,1072.27002,1079.780029,1079.780029,1317500
2017-12-20,1080.920044,1081.22998,1068.599976,1073.560059,1073.560059,1436400
2017-12-21,1075.390015,1077.52002,1069,1070.849976,1070.849976,1282000
2017-12-22,1070,1071.719971,1067.640015,1068.859985,1068.859985,889400
2017-12-26,1068.640015,1068.859985,1058.640015,1065.849976,1065.849976,918800
2017-12-27,1066.599976,1068.27002,1058.380005,1060.199951,1060.199951,1116200
2017-12-28,1062.25,1064.839966,1053.380005,1055.949951,1055.949951,994200
2017-12-29,1055.48999,1058.050049,1052.699951,1053.400024,1053.400024,1180300
2018-01-02,1053.02002,1075.97998,1053.02002,1073.209961,1073.209961,1588300
2018-01-03,1073.930054,1096.099976,1073.430054,1091.52002,1091.52002,1565900
2018-01-04,1097.089966,1104.079956,1094.26001,1095.76001,1095.76001,1302600
2018-01-05,1103.449951,1113.579956,1101.800049,1110.290039,1110.290039,1512500
2018-01-08,1111,1119.160034,1110,1114.209961,1114.209961,1232200
2018-01-09,1118.439941,1118.439941,1108.199951,1112.790039,1112.790039,1340400
2018-01-10,1107,1112.780029,1103.97998,1110.140015,1110.140015,1036700
2018-01-11,1112.310059,1114.849976,1106.47998,1112.050049,1112.050049,1121200
2018-01-12,1110.099976,1131.300049,1108.01001,1130.650024,1130.650024,1929300
2018-01-16,1140.310059,1148.880005,1126.660034,1130.699951,1130.699951,1823100
2018-01-17,1136.359985,1139.319946,1123.48999,1139.099976,1139.099976,1391500
2018-01-18,1139.349976,1140.589966,1124.459961,1135.969971,1135.969971,1374900
2018-01-19,1138.030029,1143.780029,1132.5,1143.5,1143.5,1527600
2018-01-22,1143.819946,1166.880005,1141.819946,1164.160034,1164.160034,1477500
2018-01-23,1170.619995,1178.51001,1167.25,1176.170044,1176.170044,1956900
2018-01-24,1184.97998,1187.050049,1167.400024,1171.290039,1171.290039,1856400
2018-01-25,1180.709961,1185,1171.839966,1182.140015,1182.140015,1499200
2018-01-26,1187.530029,1187.560059,1168.030029,1187.560059,1187.560059,2108500
2018-01-29,1188,1198,1184.060059,1186.47998,1186.47998,1574700
2018-01-30,1177.719971,1187.930054,1174.51001,1177.369995,1177.369995,1866900
2018-01-31,1183.810059,1186.319946,1172.099976,1182.219971,1182.219971,1801100
2018-02-01,1175.98999,1187.449951,1169.359985,1181.589966,1181.589966,3675700
2018-02-02,1127.420044,1131.300049,1111.170044,1119.199951,1119.199951,5892100
2018-02-05,1100.609985,1114.98999,1056.73999,1062.390015,1062.390015,4177500
2018-02-06,1033.97998,1087.380005,1030.01001,1084.430054,1084.430054,3831500
2018-02-07,1084.969971,1086.530029,1054.619995,1055.410034,1055.410034,2597100
2018-02-08,1059.869995,1063.930054,1004.700012,1007.710022,1007.710022,3339600
2018-02-09,1025.880005,1051.719971,997,1046.27002,1046.27002,4918000
2018-02-12,1056.670044,1065.569946,1045.48999,1054.560059,1054.560059,2812000
2018-02-13,1050,1061.219971,1046.920044,1054.140015,1054.140015,1579300
2018-02-14,1054.319946,1075.469971,1049.800049,1072.699951,1072.699951,2065200
2018-02-15,1083.449951,1094.099976,1067.22998,1091.359985,1091.359985,1869800
2018-02-16,1093.380005,1108.310059,1091.550049,1095.5,1095.5,1997400
2018-02-20,1092.76001,1116.290039,1090,1103.589966,1103.589966,1687700
2018-02-21,1109.099976,1136.199951,1107.51001,1113.75,1113.75,2074300
2018-02-22,1119.170044,1125.459961,1105.150024,1109.900024,1109.900024,1400500
2018-02-23,1118.660034,1129,1108.439941,1128.089966,1128.089966,1264600
2018-02-26,1131.859985,1144.199951,1129.339966,1143.699951,1143.699951,1545600
2018-02-27,1143.699951,1144.25,1116.790039,1117.51001,1117.51001,2148200
2018-02-28,1122,1127.650024,1103,1103.920044,1103.920044,2464600
2018-03-01,1109.540039,1111.27002,1067.290039,1071.410034,1071.410034,2766900
2018-03-02,1057.97998,1086.890015,1050.109985,1084.140015,1084.140015,2508100
2018-03-05,1078.130005,1101.180054,1072.27002,1094.76001,1094.76001,1432400
2018-03-06,1102.099976,1105.630005,1094.5,1100.900024,1100.900024,1169100
2018-03-07,1092.819946,1116.199951,1089.910034,1115.040039,1115.040039,1537400
2018-03-08,1117.199951,1131.439941,1117.199951,1129.380005,1129.380005,1693100
2018-03-09,1139.5,1161,1134.290039,1160.839966,1160.839966,2133100
2018-03-12,1165.050049,1178.160034,1159.199951,1165.930054,1165.930054,2215300
2018-03-13,1171.829956,1178,1134.569946,1139.910034,1139.910034,2157000
2018-03-14,1145.800049,1159.76001,1142.349976,1148.890015,1148.890015,2093500
2018-03-15,1149.569946,1162.5,1135.660034,1150.609985,1150.609985,1669100
2018-03-16,1155.349976,1156.810059,1131.359985,1134.420044,1134.420044,2932800
2018-03-19,1117.76001,1119.369995,1088.920044,1100.069946,1100.069946,3182800
2018-03-20,1098.400024,1105.550049,1082.420044,1095.800049,1095.800049,2729900
2018-03-21,1092.569946,1108.699951,1087.209961,1094,1094,2244900
2018-03-22,1080.01001,1083.920044,1049.640015,1053.150024,1053.150024,3465600
2018-03-23,1051.369995,1066.780029,1024.869995,1026.550049,1026.550049,2494000
2018-03-26,1050.599976,1059.27002,1010.580017,1054.089966,1054.089966,3299200
2018-03-27,1063.900024,1064.540039,997.619995,1006.940002,1006.940002,3040800
2018-03-28,1001.909973,1024.98999,984,1005.179993,1005.179993,3884900
2018-03-29,1011.210022,1048.050049,1004.039978,1037.140015,1037.140015,3466900
2018-04-02,1027.619995,1039.530029,994.25,1012.630005,1012.630005,3253400
2018-04-03,1016.150024,1025,997.25,1018.679993,1018.679993,2566100
2018-04-04,998.22998,1032.73999,996.51001,1029.709961,1029.709961,2536200
2018-04-05,1046.390015,1046.709961,1024,1032.640015,1032.640015,1791800
2018-04-06,1023.099976,1036,1006.25,1009.950012,1009.950012,2006700
2018-04-09,1020.039978,1044.589966,1019.200012,1020.090027,1020.090027,1661000
2018-04-10,1030.26001,1041.209961,1015.409973,1036.5,1036.5,1831000
2018-04-11,1032,1035.869995,1019.200012,1025.060059,1025.060059,1703000
2018-04-12,1031.469971,1044.650024,1026.050049,1037.290039,1037.290039,1644800
2018-04-13,1046.890015,1052.97998,1030.150024,1036.040039,1036.040039,1270500
2018-04-16,1045.550049,1051.430054,1033.920044,1046.099976,1046.099976,1488800
2018-04-17,1061.199951,1085,1057.089966,1079.359985,1079.359985,2729200
2018-04-18,1079.01001,1082,1070.52002,1075.390015,1075.390015,1556300
2018-04-19,1069.02002,1097.51001,1069.02002,1089.449951,1089.449951,1994200
2018-04-20,1084.27002,1094.75,1072.099976,1077.319946,1077.319946,2121700
2018-04-23,1082.97998,1088,1066.680054,1073.810059,1073.810059,3479500
2018-04-24,1059.199951,1064.48999,1012.859985,1022.640015,1022.640015,6411000
2018-04-25,1029.75,1036.069946,1017.01001,1022.98999,1022.98999,2893000
2018-04-26,1033.219971,1052.02002,1020.450012,1043.310059,1043.310059,2546300
2018-04-27,1045.540039,1051.699951,1027.589966,1031.449951,1031.449951,2037300
2018-04-30,1034.420044,1038.369995,1018.299988,1018.580017,1018.580017,1724600
2018-05-01,1016.299988,1041.72998,1010.609985,1040.75,1040.75,1766300
2018-05-02,1034,1043.97998,1023.159973,1026.050049,1026.050049,1734900
2018-05-03,1025.369995,1030.689941,1007.890015,1026.300049,1026.300049,1964100
2018-05-04,1019.609985,1051.880005,1018.049988,1051,1051,1844600
2018-05-07,1053.890015,1065,1050.27002,1059.459961,1059.459961,1720000
2018-05-08,1064.619995,1065.22998,1051.640015,1058.589966,1058.589966,1301500
2018-05-09,1064.099976,1094,1062.109985,1088.949951,1088.949951,2358000
2018-05-10,1095,1109.410034,1093.880005,1105.469971,1105.469971,1820700
2018-05-11,1100.410034,1109.01001,1097.219971,1103.380005,1103.380005,1525200
2018-05-14,1105.569946,1118.150024,1104.800049,1106.599976,1106.599976,1966900
2018-05-15,1096.900024,1099.119995,1078.780029,1084.869995,1084.869995,1786900
2018-05-16,1085.089966,1094.380005,1081.630005,1084.089966,1084.089966,1281400
2018-05-17,1081.459961,1091,1076.420044,1081.26001,1081.26001,1286900
2018-05-18,1066,1073.72998,1064.680054,1069.640015,1069.640015,1774100
2018-05-21,1079,1093.300049,1078,1084.01001,1084.01001,1259000
2018-05-22,1089.800049,1091.800049,1072.26001,1075.310059,1075.310059,1111300
2018-05-23,1070,1088,1066.959961,1085.959961,1085.959961,1187000
2018-05-24,1086.900024,1087.119995,1072.300049,1085.449951,1085.449951,1030200
2018-05-25,1086.550049,1089.569946,1082.599976,1084.079956,1084.079956,1111200
2018-05-29,1076,1081.339966,1063.079956,1068.069946,1068.069946,1803800
2018-05-30,1073.47998,1078.98999,1066.550049,1077.469971,1077.469971,1434300
2018-05-31,1082,1110,1078,1100,1100,3968400
2018-06-01,1112.869995,1138.160034,1112.01001,1135,1135,3160100
2018-06-04,1138.5,1157.859985,1137,1153.040039,1153.040039,2237700
2018-06-05,1154.660034,1161.099976,1147.459961,1151.02002,1151.02002,1648200
2018-06-06,1152.77002,1154.709961,1136.319946,1146.949951,1146.949951,1746700
2018-06-07,1144.579956,1145.869995,1126.119995,1134.420044,1134.420044,1805400
2018-06-08,1131.209961,1138.780029,1123.22998,1132.709961,1132.709961,1364200
2018-06-11,1132.939941,1147.73999,1131.400024,1140.900024,1140.900024,1239800
2018-06-12,1141.02002,1148.75,1141.02002,1148.189941,1148.189941,1304600
2018-06-13,1152.280029,1155.640015,1143.380005,1144.22998,1144.22998,1715100
2018-06-14,1152.209961,1165.98999,1150.599976,1160.109985,1160.109985,1771100
2018-06-15,1159.920044,1163.910034,1153.689941,1159.27002,1159.27002,2221900
2018-06-18,1152.689941,1184.130005,1151,1183.579956,1183.579956,1651900
2018-06-19,1170.109985,1182.810059,1161.609985,1178.689941,1178.689941,2364100
2018-06-20,1183.300049,1201.48999,1182.030029,1184.069946,1184.069946,2584300
2018-06-21,1185.51001,1190.329956,1163.47998,1169.439941,1169.439941,2248300
2018-06-22,1171.48999,1175,1159.650024,1169.290039,1169.290039,1711000
2018-06-25,1155,1155.98999,1119.900024,1139.280029,1139.280029,2884100
2018-06-26,1144.140015,1146.869995,1129,1132.619995,1132.619995,1734400
2018-06-27,1136,1146.209961,1116.699951,1116.939941,1116.939941,1726900
2018-06-28,1112.390015,1134,1106.069946,1126.780029,1126.780029,1486300
2018-06-29,1132.310059,1141.359985,1127.02002,1129.189941,1129.189941,1578100
2018-07-02,1115.349976,1142.98999,1106.599976,1142.109985,1142.109985,1160800
2018-07-03,1149.420044,1149.910034,1114.430054,1116.280029,1116.280029,822400
2018-07-05,1124.599976,1144.140015,1123.119995,1141.290039,1141.290039,1429700
2018-07-06,1141.77002,1156.199951,1137.23999,1155.079956,1155.079956,1091000
2018-07-09,1160,1167.930054,1157.22998,1167.280029,1167.280029,1079200
2018-07-10,1169.98999,1173.5,1162.560059,1167.140015,1167.140015,1066700
2018-07-11,1155.619995,1180.439941,1155.369995,1171.459961,1171.459961,1662600
2018-07-12,1174.859985,1201.98999,1173.099976,1201.26001,1201.26001,2207400
2018-07-13,1202.800049,1210.439941,1195.290039,1204.420044,1204.420044,1630600
2018-07-16,1203.810059,1208.709961,1193.400024,1196.51001,1196.51001,1339200
2018-07-17,1182.73999,1218.76001,1182,1213.079956,1213.079956,2008100
2018-07-18,1208.530029,1221.589966,1204.560059,1212.910034,1212.910034,1947400
2018-07-19,1206.650024,1216.47998,1197.72998,1199.099976,1199.099976,1916900
2018-07-20,1199.23999,1210.77002,1196.589966,1197.880005,1197.880005,1896900
2018-07-23,1195.660034,1215.099976,1192.01001,1211,1211,3272300
2018-07-24,1271,1275,1244.140015,1258.150024,1258.150024,5380000
2018-07-25,1252.619995,1278.23999,1249.050049,1275.939941,1275.939941,2555200
2018-07-26,1267.180054,1287.400024,1263,1285.5,1285.5,2734300
2018-07-27,1289.119995,1291.439941,1244.48999,1252.890015,1252.890015,2418100
2018-07-30,1245.050049,1252.890015,1224.170044,1230.040039,1230.040039,2194800
2018-07-31,1231.709961,1241.209961,1216.189941,1227.219971,1227.219971,1969100
2018-08-01,1239.109985,1245.900024,1224.939941,1232.98999,1232.98999,1849700
2018-08-02,1218.5,1244.410034,1218.060059,1241.130005,1241.130005,1735200
2018-08-03,1245.180054,1246.52002,1229.420044,1238.160034,1238.160034,1063200
2018-08-06,1241.609985,1242.459961,1230.530029,1237.670044,1237.670044,1105700
2018-08-07,1252.01001,1266.079956,1251.800049,1255.839966,1255.839966,2125300
2018-08-08,1256.719971,1271.719971,1252.119995,1261.329956,1261.329956,1717200
2018-08-09,1262.72998,1271.959961,1260.099976,1264.459961,1264.459961,1366300
2018-08-10,1259.180054,1261.199951,1247.160034,1252.51001,1252.51001,1330100
2018-08-13,1251.199951,1265.969971,1247.030029,1248.640015,1248.640015,1375000
2018-08-14,1252.5,1260.589966,1239.540039,1258.140015,1258.140015,1404000
2018-08-15,1244.280029,1251.97998,1226.23999,1232.219971,1232.219971,1852600
2018-08-16,1241.98999,1243.699951,1219.630005,1224.060059,1224.060059,1608800
2018-08-17,1222.040039,1226.949951,1204,1215.849976,1215.849976,1654600
2018-08-20,1220.660034,1225.910034,1208.699951,1221.949951,1221.949951,1110900
2018-08-21,1223.02002,1232.76001,1215.030029,1217.410034,1217.410034,1154100
2018-08-22,1214.219971,1226.530029,1213.219971,1221.75,1221.75,1114800
2018-08-23,1219.880005,1235.170044,1219.349976,1221.160034,1221.160034,1233300
2018-08-24,1226,1237.400024,1221.420044,1236.75,1236.75,1222700
2018-08-27,1244.140015,1257.869995,1240.680054,1256.27002,1256.27002,1429000
2018-08-28,1255.900024,1256.560059,1242.969971,1245.859985,1245.859985,1366500
2018-08-29,1255,1267.170044,1252.800049,1264.650024,1264.650024,1846300
2018-08-30,1263.400024,1269.48999,1247.209961,1254.439941,1254.439941,1505200
2018-08-31,1252.209961,1252.550049,1225.75,1231.800049,1231.800049,2115400
2018-09-04,1222.52002,1227.869995,1206.560059,1211.310059,1211.310059,2072900
2018-09-05,1209.219971,1214.869995,1175.339966,1199.099976,1199.099976,2699400
2018-09-06,1198.569946,1198.98999,1163.609985,1183.98999,1183.98999,2342700
2018-09-07,1172,1188.550049,1169.27002,1177.589966,1177.589966,1632900
2018-09-10,1184.199951,1186.660034,1170.609985,1175.060059,1175.060059,1383500
2018-09-11,1171.099976,1190.939941,1165.949951,1189.98999,1189.98999,1462700
2018-09-12,1182,1190.689941,1166.160034,1171.599976,1171.599976,1785800
2018-09-13,1179.699951,1187.859985,1169.219971,1182.140015,1182.140015,2003400
2018-09-14,1188,1188,1173.52002,1177.97998,1177.97998,1208800
2018-09-17,1177.77002,1181.819946,1158.459961,1159.829956,1159.829956,1704800
2018-09-18,1162.660034,1181.329956,1161.430054,1167.109985,1167.109985,1615700
2018-09-19,1168.959961,1176.27002,1158.619995,1174.27002,1174.27002,1298100
2018-09-20,1180.670044,1194,1176.25,1191.569946,1191.569946,1462200
2018-09-21,1194.920044,1196.579956,1172.060059,1172.119995,1172.119995,4561100
2018-09-24,1159.410034,1185.189941,1151.5,1179.560059,1179.560059,1557500
2018-09-25,1184.25,1196.859985,1174.089966,1193.890015,1193.890015,1657600
2018-09-26,1193.689941,1207.23999,1185.400024,1194.060059,1194.060059,1882500
2018-09-27,1200,1216.859985,1198.050049,1207.359985,1207.359985,1813700
2018-09-28,1204.089966,1208.449951,1197.829956,1207.079956,1207.079956,1780600
2018-10-01,1213,1224.199951,1203.189941,1208.530029,1208.530029,1658200
2018-10-02,1206.670044,1224.52002,1199.660034,1207.640015,1207.640015,2009000
2018-10-03,1212,1214.180054,1202.150024,1211.530029,1211.530029,1312300
2018-10-04,1205.030029,1205.900024,1163.849976,1177.069946,1177.069946,2328800
2018-10-05,1176,1182,1154.319946,1167.829956,1167.829956,1592600
2018-10-08,1160,1175.859985,1135.400024,1155.920044,1155.920044,2309500
2018-10-09,1151.310059,1161.550049,1144.170044,1145.170044,1145.170044,1684500
2018-10-10,1136.400024,1137.02002,1091.51001,1092.160034,1092.160034,2949000
2018-10-11,1079.040039,1116.060059,1075.890015,1090.73999,1090.73999,3384800
2018-10-12,1119.640015,1125.829956,1095.030029,1120.540039,1120.540039,2468500
2018-10-15,1118,1121.800049,1098.219971,1102.439941,1102.439941,1503700
2018-10-16,1113.47998,1136.369995,1111.75,1133.079956,1133.079956,1918900
2018-10-17,1140,1147,1114,1127.589966,1127.589966,1782600
2018-10-18,1130,1132.349976,1086.339966,1097.910034,1097.910034,2307600
2018-10-19,1103.709961,1120.949951,1097.030029,1105.180054,1105.180054,2064300
2018-10-22,1112.51001,1121.689941,1100,1111.369995,1111.369995,1355800
2018-10-23,1091.290039,1118,1079.01001,1114.910034,1114.910034,1884300
2018-10-24,1115,1116.619995,1055.060059,1057.119995,1057.119995,2464300
2018-10-25,1080.300049,1117.819946,1075.550049,1103.589966,1103.589966,3647800
2018-10-26,1048.329956,1117,1042.22998,1083.75,1083.75,5321900
2018-10-29,1096.540039,1108.829956,1007.200012,1034.72998,1034.72998,4064500
2018-10-30,1020.01001,1050.900024,1013.969971,1049.51001,1049.51001,2988400
2018-10-31,1068.199951,1108,1068.199951,1090.579956,1090.579956,3545800
2018-11-01,1091.400024,1099.900024,1077.819946,1085.97998,1085.97998,2006600
2018-11-02,1089,1098,1067.660034,1071.48999,1071.48999,2171900
2018-11-05,1072.530029,1073.349976,1034,1055.72998,1055.72998,2267900
2018-11-06,1055.02002,1079.819946,1053.609985,1069.569946,1069.569946,1433000
2018-11-07,1083.48999,1109.930054,1080.589966,1108.23999,1108.23999,2169400
2018-11-08,1107.300049,1108.219971,1084.359985,1094.630005,1094.630005,1684700
2018-11-09,1084.02002,1088.349976,1064.26001,1077.02002,1077.02002,1743000
2018-11-12,1073.130005,1074.099976,1040.349976,1049.359985,1049.359985,1700100
2018-11-13,1054.810059,1066.670044,1040.400024,1047.969971,1047.969971,1287500
2018-11-14,1060,1065.790039,1041.109985,1054.579956,1054.579956,1733300
2018-11-15,1051.459961,1078.869995,1041.290039,1071.050049,1071.050049,2079200
2018-11-16,1065.22998,1072.439941,1054.900024,1068.27002,1068.27002,1768300
2018-11-19,1063.390015,1068,1022.869995,1027.420044,1027.420044,2284200
2018-11-20,1007.289978,1037.349976,1002.210022,1030.449951,1030.449951,2722900
2018-11-21,1045.310059,1054.709961,1039.459961,1043.430054,1043.430054,1484900
2018-11-23,1033.5,1043,1028.52002,1030.099976,1030.099976,708900
2018-11-26,1044,1057,1039.77002,1055.939941,1055.939941,1577900
2018-11-27,1051.339966,1066.76001,1045.5,1052.280029,1052.280029,1652400
2018-11-28,1057.459961,1092.859985,1042.949951,1091.790039,1091.790039,2302100
2018-11-29,1083.530029,1100.150024,1082,1094.579956,1094.579956,1550200
2018-11-30,1095.630005,1109.650024,1083.180054,1109.650024,1109.650024,2983400
2018-12-03,1132.160034,1135,1111.72998,1116.359985,1116.359985,2876600
2018-12-04,1112.98999,1114.23999,1060.780029,1062.469971,1062.469971,2281500
2018-12-06,1045,1079.420044,1042.47998,1078.079956,1078.079956,2371800
2018-12-07,1072.22998,1085.030029,1039.369995,1046.579956,1046.579956,2134100
2018-12-10,1042.939941,1059.599976,1033,1053.180054,1053.180054,1682600
2018-12-11,1066.939941,1070.400024,1050.099976,1061.650024,1061.650024,1692600
2018-12-12,1077.079956,1091.72998,1071.969971,1073.72998,1073.72998,1448000
2018-12-13,1075.670044,1088.420044,1064.98999,1073.540039,1073.540039,1249300
2018-12-14,1060.02002,1071.719971,1049.369995,1051.709961,1051.709961,1817900
2018-12-17,1047.01001,1062.380005,1016.630005,1025.650024,1025.650024,2496600
2018-12-18,1034,1059.689941,1030.47998,1043.410034,1043.410034,2182000
2018-12-19,1047.290039,1075.709961,1019.429993,1035.459961,1035.459961,2913200
2018-12-20,1026,1047.439941,1007.859985,1023.580017,1023.580017,2683700
2018-12-21,1032.040039,1037.670044,981.190002,991.25,991.25,5232800
2018-12-24,984.320007,1012.119995,977.659973,984.669983,984.669983,1818000
2018-12-26,997.98999,1048.449951,992.650024,1047.849976,1047.849976,2315900
2018-12-27,1026.199951,1053.339966,1007,1052.900024,1052.900024,2299800
2018-12-28,1059.5,1064.22998,1042,1046.680054,1046.680054,1719900
2018-12-31,1057.829956,1062.98999,1033.040039,1044.959961,1044.959961,1655500
2019-01-02,1027.199951,1060.790039,1025.280029,1054.680054,1054.680054,1593400
2019-01-03,1050.670044,1066.26001,1022.369995,1025.469971,1025.469971,2098000
2019-01-04,1042.560059,1080,1036.859985,1078.069946,1078.069946,2301100
2019-01-07,1080.969971,1082.699951,1062.640015,1075.920044,1075.920044,2372300
2019-01-08,1086,1093.349976,1068.349976,1085.369995,1085.369995,1770700
